	H	E	C	NA	pdb_idcode
439	0.18518518518518517	0.07407407407407407	0.7407407407407407	0.0	5t3x
440	0.0	0.5625	0.4375	0.0	5t5f
441	0.1111111111111111	0.0	0.8888888888888888	0.0	5t5n
442	0.5333333333333333	0.06666666666666667	0.4	0.0	5t85
443	0.0	0.17391304347826086	0.8260869565217391	0.0	5th9
444	0.23076923076923078	0.46153846153846156	0.3076923076923077	0.0	5tih
445	0.0	0.26666666666666666	0.7333333333333333	0.0	5tlj
446	0.0	0.23076923076923078	0.7692307692307693	0.0	5tlk
447	0.2631578947368421	0.3157894736842105	0.42105263157894735	0.0	5tpn
448	0.3235294117647059	0.23529411764705882	0.4411764705882353	0.0	5tq0
449	0.47058823529411764	0.0	0.5294117647058824	0.0	5tr1
450	0.23529411764705882	0.17647058823529413	0.5882352941176471	0.0	5tud
451	0.05555555555555555	0.6111111111111112	0.3333333333333333	0.0	5tz2
452	0.0	0.4444444444444444	0.5555555555555556	0.0	5tzt
453	0.5609756097560976	0.2926829268292683	0.14634146341463414	0.0	5u5m
454	0.09523809523809523	0.19047619047619047	0.7142857142857143	0.0	5u8q
455	0.5	0.057692307692307696	0.4423076923076923	0.0	5udd
456	0.20833333333333334	0.08333333333333333	0.7083333333333334	0.0	5uem
457	0.13636363636363635	0.45454545454545453	0.4090909090909091	0.0	5ug0
458	0.4	0.05	0.55	0.0	5ukr
459	0.0	0.4090909090909091	0.5909090909090909	0.0	5umi
460	0.14285714285714285	0.47619047619047616	0.38095238095238093	0.0	5uqy
461	0.0	0.43478260869565216	0.5652173913043478	0.0	5ush
462	0.1	0.65	0.25	0.0	5usl
463	0.6	0.06666666666666667	0.3333333333333333	0.0	5utz
464	0.0	0.4	0.6	0.0	5uwe
465	0.07692307692307693	0.0	0.9230769230769231	0.0	5v2a
466	0.07142857142857142	0.17857142857142858	0.75	0.0	5v8l
467	0.21052631578947367	0.21052631578947367	0.5789473684210527	0.0	5vcn
468	0.11764705882352941	0.47058823529411764	0.4117647058823529	0.0	5vco
469	0.0	0.4583333333333333	0.5416666666666666	0.0	5veb
470	0.0	0.8	0.2	0.0	5vgj
471	0.1875	0.25	0.5625	0.0	5vic
472	0.17647058823529413	0.11764705882352941	0.7058823529411765	0.0	5vig
473	0.25	0.3	0.45	0.0	5viy
474	0.25	0.0625	0.6875	0.0	5vjq
475	0.47368421052631576	0.05263157894736842	0.47368421052631576	0.0	5vk2
476	0.07692307692307693	0.5	0.4230769230769231	0.0	5vl3
477	0.0	0.34782608695652173	0.6521739130434783	0.0	5vlp
478	0.1590909090909091	0.1590909090909091	0.6818181818181818	0.0	5vn8
479	0.1724137931034483	0.20689655172413793	0.6206896551724138	0.0	5vod
480	0.125	0.5	0.375	0.0	5vpg
481	0.7777777777777778	0.0	0.2222222222222222	0.0	5vqm
482	0.36363636363636365	0.13636363636363635	0.5	0.0	5w06
483	0.16666666666666666	0.5	0.3333333333333333	0.0	5w0d
484	0.3	0.05	0.65	0.0	5w0k
485	0.4666666666666667	0.0	0.5333333333333333	0.0	5w1k
486	0.05263157894736842	0.2631578947368421	0.6842105263157895	0.0	5w1m
487	0.5714285714285714	0.0	0.42857142857142855	0.0	5w23
488	0.07142857142857142	0.21428571428571427	0.7142857142857143	0.0	5w3e
489	0.08	0.24	0.68	0.0	5w42
490	0.0	0.7	0.3	0.0	5w4l
491	0.25	0.0	0.75	0.0	5w5x
492	0.0	0.3333333333333333	0.6666666666666666	0.0	5w6d
493	0.1	0.4	0.5	0.0	5w6g
494	0.0	0.4	0.6	0.0	5w9p
495	0.047619047619047616	0.19047619047619047	0.7619047619047619	0.0	5wb9
496	0.21875	0.21875	0.5625	0.0	5wdu
497	0.19047619047619047	0.14285714285714285	0.6666666666666666	0.0	5whk
498	0.9	0.0	0.1	0.0	5wk3
499	0.3333333333333333	0.15384615384615385	0.5128205128205128	0.0	5wko
500	0.1111111111111111	0.4444444444444444	0.4444444444444444	0.0	5wux
501	0.0	0.7142857142857143	0.2857142857142857	0.0	5x0t
502	0.475	0.2	0.325	0.0	5x2m
503	0.0	0.75	0.25	0.0	5x8m
504	0.35714285714285715	0.0	0.6428571428571429	0.0	5xbm
505	0.14285714285714285	0.09523809523809523	0.7619047619047619	0.0	5xez
506	0.0	0.6521739130434783	0.34782608695652173	0.0	5xhv
507	0.14285714285714285	0.0	0.8571428571428571	0.0	5xs7
508	0.5714285714285714	0.07142857142857142	0.35714285714285715	0.0	5y11
509	0.25806451612903225	0.12903225806451613	0.6129032258064516	0.0	5y2m
510	0.125	0.078125	0.796875	0.0	5y9c
511	0.08333333333333333	0.0	0.9166666666666666	0.0	5y9f
512	0.25	0.0625	0.6875	0.0	5yhl
513	0.13636363636363635	0.13636363636363635	0.7272727272727273	0.0	5yoy
514	0.0	0.4782608695652174	0.5217391304347826	0.0	5ywo
515	0.0	0.5714285714285714	0.42857142857142855	0.0	5ywp
516	0.2222222222222222	0.1111111111111111	0.6666666666666666	0.0	5yy5
517	0.0	0.2727272727272727	0.7272727272727273	0.0	5zs0
518	0.22727272727272727	0.3181818181818182	0.45454545454545453	0.0	6a0z
519	0.09090909090909091	0.09090909090909091	0.8181818181818182	0.0	6a4k
520	0.14285714285714285	0.5	0.35714285714285715	0.0	6a67
521	0.0	0.5	0.5	0.0	6a79
522	0.02564102564102564	0.20512820512820512	0.7692307692307693	0.0	6ad0
523	0.4166666666666667	0.0	0.5833333333333334	0.0	6adc
524	0.0	0.125	0.875	0.0	6aj7
525	0.11764705882352941	0.058823529411764705	0.8235294117647058	0.0	6aj9
526	0.0	0.631578947368421	0.3684210526315789	0.0	6al5
527	0.03225806451612903	0.25806451612903225	0.7096774193548387	0.0	6aod
528	0.29411764705882354	0.5294117647058824	0.17647058823529413	0.0	6apb
529	0.25	0.5	0.25	0.0	6apd
530	0.8461538461538461	0.0	0.15384615384615385	0.0	6aq7
531	0.1111111111111111	0.5	0.3888888888888889	0.0	6aru
532	0.0	0.07692307692307693	0.9230769230769231	0.0	6att
533	0.10526315789473684	0.2631578947368421	0.631578947368421	0.0	6azz
534	0.10526315789473684	0.21052631578947367	0.6842105263157895	0.0	6b0a
535	0.0	0.6	0.4	0.0	6b0e
536	0.0	0.5789473684210527	0.42105263157894735	0.0	6b0g
537	0.23529411764705882	0.29411764705882354	0.47058823529411764	0.0	6b0h
538	0.16	0.12	0.72	0.0	6b0n
539	0.6	0.06666666666666667	0.3333333333333333	0.0	6b0s
540	0.3142857142857143	0.08571428571428572	0.6	0.0	6b3m
541	0.058823529411764705	0.5294117647058824	0.4117647058823529	0.0	6b3s
542	0.10526315789473684	0.5789473684210527	0.3157894736842105	0.0	6b9j
543	0.0	0.21428571428571427	0.7857142857142857	0.0	6ban
544	0.045454545454545456	0.18181818181818182	0.7727272727272727	0.0	6bck
545	0.0	0.07692307692307693	0.9230769230769231	0.0	6bdz
546	0.1	0.8	0.1	0.0	6bf4
547	0.2	0.4	0.4	0.0	6bfq
548	0.25	0.0	0.75	0.0	6bfs
549	0.0	0.13333333333333333	0.8666666666666667	0.0	6bit
550	0.23529411764705882	0.23529411764705882	0.5294117647058824	0.0	6bkc
551	0.26666666666666666	0.06666666666666667	0.6666666666666666	0.0	6bkd
552	0.14285714285714285	0.5714285714285714	0.2857142857142857	0.0	6bp2
553	1.0	0.0	0.0	0.0	6bpa
554	0.5625	0.0	0.4375	0.0	6bpe
555	0.18181818181818182	0.0	0.8181818181818182	0.0	6bt3
556	0.05	0.0	0.95	0.0	6c08
557	0.3877551020408163	0.22448979591836735	0.3877551020408163	0.0	6c5v
558	0.15789473684210525	0.21052631578947367	0.631578947368421	0.0	6c6y
559	0.0	0.6	0.4	0.0	6c6z
560	0.06896551724137931	0.20689655172413793	0.7241379310344828	0.0	6cde
561	0.6470588235294118	0.0	0.0	0.35294117647058826	6cf2
562	0.0	0.3333333333333333	0.6666666666666666	0.0	6cmg
563	0.0	0.5588235294117647	0.4411764705882353	0.0	6cnk
564	0.5714285714285714	0.0	0.42857142857142855	0.0	6csf
565	0.15625	0.09375	0.75	0.0	6cue
566	0.07692307692307693	0.11538461538461539	0.8076923076923077	0.0	6cuf
567	0.375	0.0	0.625	0.0	6cwt
568	0.3333333333333333	0.0	0.6666666666666666	0.0	6cxc
569	0.0	0.16666666666666666	0.8333333333333334	0.0	6cyf
570	0.4	0.0	0.6	0.0	6dc3
571	0.3076923076923077	0.3076923076923077	0.38461538461538464	0.0	6dc5
572	0.2	0.5333333333333333	0.26666666666666666	0.0	6ddm
573	0.13333333333333333	0.6666666666666666	0.2	0.0	6ddr
574	0.0	0.7692307692307693	0.23076923076923078	0.0	6ddv
575	0.0	0.29411764705882354	0.7058823529411765	0.0	6dfg
576	0.0	0.25	0.75	0.0	6dfh
577	0.23076923076923078	0.15384615384615385	0.6153846153846154	0.0	6dfj
578	0.35	0.05	0.6	0.0	6dkj
579	0.36363636363636365	0.15151515151515152	0.48484848484848486	0.0	6e3h
580	0.041666666666666664	0.25	0.7083333333333334	0.0	6e4x
581	0.1111111111111111	0.3333333333333333	0.5555555555555556	0.0	6e56
582	0.0	0.5882352941176471	0.4117647058823529	0.0	6e63
583	0.3888888888888889	0.05555555555555555	0.5555555555555556	0.0	6ea5
584	0.14814814814814814	0.5925925925925926	0.25925925925925924	0.0	6eay
585	0.17857142857142858	0.21428571428571427	0.6071428571428571	0.0	6edu
586	0.7777777777777778	0.0	0.2222222222222222	0.0	6elu
587	0.0	0.23076923076923078	0.7692307692307693	0.0	6ewb
588	0.10526315789473684	0.2631578947368421	0.631578947368421	0.0	6eyo
589	0.0	0.34782608695652173	0.6521739130434783	0.0	6fax
590	0.04	0.52	0.44	0.0	6fgb
591	0.0	0.29411764705882354	0.7058823529411765	0.0	6fla
592	0.0	0.15384615384615385	0.8461538461538461	0.0	6flc
593	0.0	0.45	0.55	0.0	6fxn
594	0.5384615384615384	0.0	0.46153846153846156	0.0	6fy1
595	0.4473684210526316	0.13157894736842105	0.42105263157894735	0.0	6gff
596	0.1875	0.0	0.8125	0.0	6gg0
597	0.16666666666666666	0.25	0.5833333333333334	0.0	6gku
598	0.16666666666666666	0.16666666666666666	0.6666666666666666	0.0	6glw
599	0.07692307692307693	0.15384615384615385	0.7692307692307693	0.0	6glx
600	0.4	0.05	0.55	0.0	6gv1
601	0.0	0.3333333333333333	0.6666666666666666	0.0	6gv4
602	0.0	0.7916666666666666	0.20833333333333334	0.0	6h2y
603	0.6	0.0	0.4	0.0	6h3t
604	0.4444444444444444	0.0	0.5555555555555556	0.0	6h3u
605	0.0	0.6	0.4	0.0	6h5n
606	0.3333333333333333	0.0	0.6666666666666666	0.0	6hco
607	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.0	6hga
608	0.13333333333333333	0.4666666666666667	0.4	0.0	6hhc
609	0.0	0.5625	0.4375	0.0	6hig
610	0.08571428571428572	0.17142857142857143	0.7428571428571429	0.0	6hjp
611	0.0	0.7058823529411765	0.29411764705882354	0.0	6hx4
612	0.2222222222222222	0.2777777777777778	0.5	0.0	6hxw
613	0.05	0.05	0.9	0.0	6i04
614	0.0	0.4117647058823529	0.5882352941176471	0.0	6i3z
615	0.0	0.6875	0.3125	0.0	6i8s
616	0.0625	0.0625	0.875	0.0	6i9i
617	0.0	0.42105263157894735	0.5789473684210527	0.0	6iap
618	0.07142857142857142	0.23809523809523808	0.6904761904761905	0.0	6id4
619	0.23076923076923078	0.0	0.7692307692307693	0.0	6iea
620	0.16666666666666666	0.0	0.8333333333333334	0.0	6ieb
621	0.0	0.25	0.75	0.0	6iec
622	0.15384615384615385	0.0	0.8461538461538461	0.0	6iek
623	0.25	0.375	0.375	0.0	6ii8
624	0.1	0.65	0.25	0.0	6ion
625	0.10526315789473684	0.3684210526315789	0.5263157894736842	0.0	6iut
626	0.1	0.5	0.4	0.0	6iuv
627	0.05263157894736842	0.42105263157894735	0.5263157894736842	0.0	6iw0
628	0.07142857142857142	0.2857142857142857	0.6428571428571429	0.0	6j11
629	0.0	0.5454545454545454	0.45454545454545453	0.0	6j14
630	0.0	0.42857142857142855	0.5714285714285714	0.0	6j15
631	0.23076923076923078	0.3076923076923077	0.46153846153846156	0.0	6j5g
632	0.1111111111111111	0.6666666666666666	0.2222222222222222	0.0	6j6y
633	0.0	0.6470588235294118	0.35294117647058826	0.0	6jbt
634	0.0	0.20833333333333334	0.7916666666666666	0.0	6jhq
635	0.0	0.22727272727272727	0.7727272727272727	0.0	6jhr
636	0.0	0.25	0.75	0.0	6jhs
637	0.1	0.25	0.65	0.0	6jht
638	0.0	0.375	0.625	0.0	6jjp
639	0.2727272727272727	0.13636363636363635	0.5909090909090909	0.0	6jod
640	0.14285714285714285	0.35714285714285715	0.5	0.0	6k0y
641	1.0	0.0	0.0	0.0	6k65
642	0.5	0.07142857142857142	0.42857142857142855	0.0	6k68
643	0.0	0.16666666666666666	0.8333333333333334	0.0	6k7o
644	0.0	0.0	1.0	0.0	6ko5
645	0.15789473684210525	0.10526315789473684	0.7368421052631579	0.0	6ks1
646	0.0	0.4375	0.5625	0.0	6ktr
647	0.25	0.4375	0.3125	0.0	6kyz
648	0.6	0.0	0.4	0.0	6kz0
649	0.0	0.3684210526315789	0.631578947368421	0.0	6l62
650	0.4375	0.0	0.5625	0.0	6lbh
651	0.35	0.25	0.4	0.0	6lgw
652	0.0	0.0	1.0	0.0	6lhp
653	0.12121212121212122	0.3939393939393939	0.48484848484848486	0.0	6lhq
654	0.0	0.07272727272727272	0.9272727272727272	0.0	6lht
655	0.0	0.2	0.8	0.0	6ln2
656	0.0	0.18518518518518517	0.8148148148148148	0.0	6lxk
657	0.0	0.3888888888888889	0.6111111111111112	0.0	6lyn
658	0.0	0.5454545454545454	0.45454545454545453	0.0	6lz9
659	0.05263157894736842	0.15789473684210525	0.7894736842105263	0.0	6m3b
660	0.17647058823529413	0.0	0.8235294117647058	0.0	6m3c
661	0.45454545454545453	0.0	0.5454545454545454	0.0	6m47
662	0.7916666666666666	0.0	0.20833333333333334	0.0	6m58
663	0.10526315789473684	0.21052631578947367	0.6842105263157895	0.0	6mam
664	0.35135135135135137	0.13513513513513514	0.5135135135135135	0.0	6mar
665	0.0	0.36363636363636365	0.6363636363636364	0.0	6mco
666	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.0	6meh
667	0.21052631578947367	0.21052631578947367	0.5789473684210527	0.0	6mek
668	0.0	0.16666666666666666	0.8333333333333334	0.0	6mf7
669	0.05263157894736842	0.3157894736842105	0.631578947368421	0.0	6mfp
670	0.0	0.3	0.7	0.0	6mg7
671	0.0	0.0	1.0	0.0	6mhg
672	0.3333333333333333	0.25	0.4166666666666667	0.0	6mhr
673	0.0	0.5454545454545454	0.45454545454545453	0.0	6mi2
674	0.0	0.38461538461538464	0.6153846153846154	0.0	6mid
675	0.36363636363636365	0.0	0.6363636363636364	0.0	6mjz
676	0.0	0.16666666666666666	0.8333333333333334	0.0	6mlm
677	0.13333333333333333	0.2	0.6666666666666666	0.0	6mpg
678	0.06666666666666667	0.2	0.7333333333333333	0.0	6mph
679	0.0	0.3333333333333333	0.6666666666666666	0.0	6mtn
680	0.5294117647058824	0.058823529411764705	0.4117647058823529	0.0	6mto
681	0.5263157894736842	0.05263157894736842	0.42105263157894735	0.0	6mtq
682	0.0	0.625	0.375	0.0	6mvl
683	0.0	0.09090909090909091	0.9090909090909091	0.0	6mwx
684	0.07142857142857142	0.17857142857142858	0.75	0.0	6n1v
685	0.15151515151515152	0.18181818181818182	0.6666666666666666	0.0	6n1w
686	0.3076923076923077	0.0	0.6923076923076923	0.0	6n4r
687	0.06666666666666667	0.13333333333333333	0.8	0.0	6n5b
688	0.0	0.0	1.0	0.0	6n6b
689	0.2	0.06666666666666667	0.7333333333333333	0.0	6n81
690	0.0	0.2777777777777778	0.7222222222222222	0.0	6n8d
691	0.0	0.21428571428571427	0.7857142857142857	0.0	6nb3
692	0.23809523809523808	0.23809523809523808	0.5238095238095238	0.0	6nc2
693	0.45454545454545453	0.09090909090909091	0.45454545454545453	0.0	6nfc
694	0.16666666666666666	0.16666666666666666	0.6666666666666666	0.0	6nha
695	0.1	0.05	0.85	0.0	6nip
696	0.0	0.058823529411764705	0.9411764705882353	0.0	6niu
697	0.09523809523809523	0.09523809523809523	0.8095238095238095	0.0	6nm6
698	0.0	0.2857142857142857	0.7142857142857143	0.0	6nmr
699	0.0	0.5333333333333333	0.4666666666666667	0.0	6nms
700	0.0	0.42857142857142855	0.5714285714285714	0.0	6nmt
701	0.15789473684210525	0.2631578947368421	0.5789473684210527	0.0	6nmu
702	0.0	0.5625	0.4375	0.0	6nmv
703	0.0	0.38461538461538464	0.6153846153846154	0.0	6nn3
704	0.045454545454545456	0.22727272727272727	0.7272727272727273	0.0	6nnf
705	0.2	0.17142857142857143	0.6285714285714286	0.0	6nqd
706	0.2	0.2	0.6	0.0	6nyq
707	0.3333333333333333	0.13333333333333333	0.5333333333333333	0.0	6nz7
708	0.1935483870967742	0.16129032258064516	0.6451612903225806	0.0	6o1f
709	0.5	0.0	0.5	0.0	6o9i
710	0.0	0.15384615384615385	0.8461538461538461	0.0	6oc3
711	0.375	0.08333333333333333	0.5416666666666666	0.0	6oe4
712	0.0	0.3181818181818182	0.6818181818181818	0.0	6oej
713	0.07142857142857142	0.35714285714285715	0.5714285714285714	0.0	6oel
714	0.0	0.4	0.6	0.0	6ofi
715	0.15384615384615385	0.3076923076923077	0.5384615384615384	0.0	6okm
716	0.0	0.3684210526315789	0.631578947368421	0.0	6okn
717	0.0	0.15384615384615385	0.8461538461538461	0.0	6okp
718	0.8461538461538461	0.0	0.15384615384615385	0.0	6oor
719	0.0	0.375	0.625	0.0	6oro
720	0.0	0.5384615384615384	0.46153846153846156	0.0	6orp
721	0.16666666666666666	0.16666666666666666	0.6666666666666666	0.0	6orq
722	0.058823529411764705	0.11764705882352941	0.8235294117647058	0.0	6osh
723	0.058823529411764705	0.11764705882352941	0.8235294117647058	0.0	6osv
724	0.08333333333333333	0.125	0.7916666666666666	0.0	6osy
725	0.08823529411764706	0.08823529411764706	0.8235294117647058	0.0	6ot1
726	0.0	0.5294117647058824	0.47058823529411764	0.0	6ous
727	0.0	0.2857142857142857	0.7142857142857143	0.0	6oy4
728	0.08333333333333333	0.125	0.7916666666666666	0.0	6oz3
729	0.047619047619047616	0.23809523809523808	0.7142857142857143	0.0	6oz4
730	0.0	0.8333333333333334	0.16666666666666666	0.0	6p50
731	0.058823529411764705	0.23529411764705882	0.7058823529411765	0.0	6p62
732	0.34615384615384615	0.19230769230769232	0.46153846153846156	0.0	6p65
733	0.07407407407407407	0.25925925925925924	0.6666666666666666	0.0	6p8m
734	0.3333333333333333	0.16666666666666666	0.5	0.0	6p91
735	0.4	0.1	0.5	0.0	6p95
736	0.35	0.3	0.35	0.0	6p9h
737	0.08	0.24	0.68	0.0	6pci
738	0.0	0.45	0.55	0.0	6pcu
739	0.0	0.46153846153846156	0.5384615384615384	0.0	6pdx
740	0.0	0.3333333333333333	0.6666666666666666	0.0	6pe8
741	0.125	0.125	0.75	0.0	6phb
742	0.0	0.24	0.76	0.0	6phc
743	0.0	0.5294117647058824	0.47058823529411764	0.0	6phd
744	0.0	0.36363636363636365	0.6363636363636364	0.0	6phf
745	0.9090909090909091	0.0	0.09090909090909091	0.0	6pis
746	0.2727272727272727	0.09090909090909091	0.6363636363636364	0.0	6plk
747	0.0	0.46153846153846156	0.5384615384615384	0.0	6ppg
748	0.35	0.075	0.575	0.0	6pv7
749	0.0	0.25	0.75	0.0	6pz8
750	0.0	0.2	0.8	0.0	6pze
751	0.0	0.0	1.0	0.0	6pzf
752	0.0	0.1	0.9	0.0	6pzw
753	0.0	0.0	1.0	0.0	6pzy
754	0.0	0.0	1.0	0.0	6pzz
755	0.21739130434782608	0.34782608695652173	0.43478260869565216	0.0	6q0i
756	0.20833333333333334	0.3333333333333333	0.4583333333333333	0.0	6q18
757	0.0	0.2692307692307692	0.7307692307692307	0.0	6q20
758	0.0	0.2692307692307692	0.7307692307692307	0.0	6q23
759	0.26666666666666666	0.2	0.5333333333333333	0.0	6qd7
760	0.0	0.0	1.0	0.0	6qd8
761	0.22727272727272727	0.045454545454545456	0.7272727272727273	0.0	6qig
762	0.0	0.5	0.5	0.0	6r0x
763	0.7894736842105263	0.0	0.21052631578947367	0.0	6r2s
764	0.17857142857142858	0.25	0.5714285714285714	0.0	6r8x
765	0.5294117647058824	0.11764705882352941	0.35294117647058826	0.0	6rcu
766	0.6153846153846154	0.23076923076923078	0.15384615384615385	0.0	6rcv
767	0.15	0.0	0.85	0.0	6rlo
768	0.07407407407407407	0.3333333333333333	0.5925925925925926	0.0	6rps
769	0.6190476190476191	0.0	0.38095238095238093	0.0	6s3t
770	0.0	0.03333333333333333	0.9666666666666667	0.0	6s5a
771	0.0	0.26666666666666666	0.7333333333333333	0.0	6s8d
772	0.0	0.3076923076923077	0.6923076923076923	0.0	6s8i
773	0.0	0.3076923076923077	0.6923076923076923	0.0	6s8j
774	0.0	0.0	1.0	0.0	6ss6
775	0.0	0.5	0.5	0.0	6svl
776	0.5263157894736842	0.05263157894736842	0.42105263157894735	0.0	6t3f
777	0.0	0.35714285714285715	0.6428571428571429	0.0	6t3j
778	0.16666666666666666	0.8333333333333334	0.0	0.0	6t9d
779	0.19230769230769232	0.2692307692307692	0.5384615384615384	0.0	6tyb
780	0.15384615384615385	0.5384615384615384	0.3076923076923077	0.0	6tys
781	0.0	0.35714285714285715	0.6428571428571429	0.0	6u0l
782	0.0	0.18181818181818182	0.8181818181818182	0.0	6u38
783	0.21428571428571427	0.14285714285714285	0.6428571428571429	0.0	6u59
784	0.043478260869565216	0.2608695652173913	0.6956521739130435	0.0	6u6u
785	0.4117647058823529	0.0	0.5882352941176471	0.0	6u9s
786	0.06666666666666667	0.2	0.7333333333333333	0.0	6uda
787	0.125	0.08333333333333333	0.7916666666666666	0.0	6udj
788	0.0	0.5	0.5	0.0	6uig
789	0.1774193548387097	0.14516129032258066	0.6774193548387096	0.0	6ujc
790	0.0	0.5625	0.4375	0.0	6ulc
791	0.0	0.2222222222222222	0.7777777777777778	0.0	6um6
792	0.13333333333333333	0.13333333333333333	0.7333333333333333	0.0	6um7
793	0.0	0.631578947368421	0.3684210526315789	0.0	6umx
794	0.15789473684210525	0.42105263157894735	0.42105263157894735	0.0	6ur5
795	0.19047619047619047	0.23809523809523808	0.5714285714285714	0.0	6urh
796	0.22727272727272727	0.22727272727272727	0.5454545454545454	0.0	6urm
797	0.0	0.16666666666666666	0.8333333333333334	0.0	6uta
798	0.0	0.1111111111111111	0.8888888888888888	0.0	6ute
799	0.05	0.3	0.65	0.0	6uyg
800	0.26666666666666666	0.2	0.5333333333333333	0.0	6uym
801	0.0	0.4090909090909091	0.5909090909090909	0.0	6v4n
802	0.0	0.05	0.95	0.0	6v4o
803	0.16666666666666666	0.2777777777777778	0.5555555555555556	0.0	6v4p
804	0.16666666666666666	0.25	0.5833333333333334	0.0	6vc9
805	0.0	0.5333333333333333	0.4666666666666667	0.0	6vel
806	0.1111111111111111	0.3333333333333333	0.5555555555555556	0.0	6veq
807	0.36363636363636365	0.0	0.6363636363636364	0.0	6vgr
808	0.13333333333333333	0.06666666666666667	0.8	0.0	6vkn
809	0.0	0.35294117647058826	0.6470588235294118	0.0	6vln
810	0.5625	0.0	0.4375	0.0	6vlr
811	0.23076923076923078	0.0	0.7692307692307693	0.0	6vmj
812	0.23076923076923078	0.23076923076923078	0.5384615384615384	0.0	6vn0
813	0.0	0.631578947368421	0.3684210526315789	0.0	6vn1
814	0.2222222222222222	0.2222222222222222	0.5555555555555556	0.0	6vo0
815	0.3333333333333333	0.13333333333333333	0.5333333333333333	0.0	6vo1
816	0.08	0.12	0.8	0.0	6vo3
817	0.25	0.0	0.75	0.0	6vug
818	0.08333333333333333	0.375	0.5416666666666666	0.0	6vvu
819	0.22727272727272727	0.022727272727272728	0.75	0.0	6vx4
820	0.14814814814814814	0.2962962962962963	0.5555555555555556	0.0	6vy2
821	0.13636363636363635	0.4090909090909091	0.45454545454545453	0.0	6vy4
822	0.06666666666666667	0.06666666666666667	0.8666666666666667	0.0	6vy6
823	0.7777777777777778	0.0	0.2222222222222222	0.0	6w16
824	0.52	0.2	0.28	0.0	6w51
825	0.3888888888888889	0.1111111111111111	0.5	0.0	6w52
826	0.0	0.4	0.6	0.0	6w7s
827	0.0	0.14285714285714285	0.8571428571428571	0.0	6was
828	0.7142857142857143	0.0	0.2857142857142857	0.0	6wbv
829	0.1509433962264151	0.2830188679245283	0.5660377358490566	0.0	6wds
830	0.017857142857142856	0.35714285714285715	0.625	0.0	6wdt
831	0.3548387096774194	0.0967741935483871	0.5483870967741935	0.0	6wf1
832	0.0	0.3125	0.6875	0.0	6wgl
833	0.3333333333333333	0.041666666666666664	0.625	0.0	6wh9
834	0.23529411764705882	0.35294117647058826	0.4117647058823529	0.0	6whk
835	0.391304347826087	0.0	0.6086956521739131	0.0	6wik
836	0.0	0.2	0.8	0.0	6wir
837	0.14285714285714285	0.21428571428571427	0.6428571428571429	0.0	6wit
838	0.22857142857142856	0.22857142857142856	0.5428571428571428	0.0	6wiz
839	0.22857142857142856	0.34285714285714286	0.42857142857142855	0.0	6wj1
840	0.7	0.0	0.3	0.0	6wjl
841	0.8095238095238095	0.0	0.19047619047619047	0.0	6wm9
842	0.23529411764705882	0.058823529411764705	0.7058823529411765	0.0	6wmw
843	0.8095238095238095	0.0	0.19047619047619047	0.0	6wn1
844	0.7142857142857143	0.0	0.2857142857142857	0.0	6wno
845	0.23076923076923078	0.15384615384615385	0.6153846153846154	0.0	6wo3
846	0.21428571428571427	0.21428571428571427	0.5714285714285714	0.0	6wo4
847	0.09523809523809523	0.19047619047619047	0.7142857142857143	0.0	6wo5
848	0.10526315789473684	0.10526315789473684	0.7894736842105263	0.0	6woq
849	0.7	0.0	0.3	0.0	6woz
850	0.9166666666666666	0.08333333333333333	0.0	0.0	6wqo
851	0.9375	0.0	0.0625	0.0	6wtu
852	0.9444444444444444	0.0	0.05555555555555555	0.0	6wty
853	0.09523809523809523	0.09523809523809523	0.8095238095238095	0.0	6wvz
854	1.0	0.0	0.0	0.0	6ww2
855	0.2558139534883721	0.18604651162790697	0.5581395348837209	0.0	6wxl
856	0.0	0.2631578947368421	0.7368421052631579	0.0	6wzj
857	0.09090909090909091	0.36363636363636365	0.5454545454545454	0.0	6wzt
858	0.16666666666666666	0.6111111111111112	0.2222222222222222	0.0	6x3u
859	0.0	0.6111111111111112	0.3888888888888889	0.0	6x4t
860	0.11764705882352941	0.17647058823529413	0.7058823529411765	0.0	6x96
861	0.07142857142857142	0.14285714285714285	0.7857142857142857	0.0	6x97
862	0.0	0.14285714285714285	0.8571428571428571	0.0	6x98
863	0.1111111111111111	0.1111111111111111	0.7777777777777778	0.0	6xcj
864	0.3	0.1	0.6	0.0	6xcm
865	0.125	0.125	0.75	0.0	6xdg
866	0.21212121212121213	0.36363636363636365	0.42424242424242425	0.0	6xgc
867	0.0	0.375	0.625	0.0	6xkp
868	0.05	0.25	0.7	0.0	6xkq
869	0.0	0.5263157894736842	0.47368421052631576	0.0	6xkr
870	0.36363636363636365	0.09090909090909091	0.5454545454545454	0.0	6xm2
871	0.4897959183673469	0.22448979591836735	0.2857142857142857	0.0	6xp6
872	0.14285714285714285	0.14285714285714285	0.7142857142857143	0.0	6xpq
873	0.07142857142857142	0.21428571428571427	0.7142857142857143	0.0	6xpr
874	0.15384615384615385	0.23076923076923078	0.6153846153846154	0.0	6xpx
875	0.19047619047619047	0.14285714285714285	0.6666666666666666	0.0	6xpy
876	0.1	0.25	0.65	0.0	6xpz
877	0.1	0.15	0.75	0.0	6xq0
